Unnamed: 0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
0.9964001066982383,3.0,0.0010513391581228283,1.1962248393079258,3.001539081957329,0.003648651558591835,3.0,2.4057141126137855,1.5946470940247675,0.02057167181937577,2.7019634115912163,3.0272932206623824,0.022128859950153342,3.614635821934669,0.0,2.8420876563318584
2.1978337682912765,0.0,3.0009559928125142,2.3324236065986907,0.0005546247043040188,0.0014919789963455388,5.441481853165672e-16,3.3350023994745315,2.990330490231834,0.08568509371236187,0.06433997323776262,2.9945851891453272,0.014747094242358396,5.0017196176757395,7.258866568526349e-13,3.001096464277963
3.2708574812083118,0.0,0.5839433467085159,2.2049413348784492,2.999219603346017,3.2207595742888913,2.9999999999999996,3.400835402733607,1.7675312747059018,0.09170199677546567,0.2100742038629412,0.0008413022217643465,3.883146341072694,3.298324527285546,2.9999999999997256,0.12210216759307256
3.9638699569606546,3.9999999999999925,4.057639426653315,0.1567675194471027,0.0008938736766312181,3.0217198242486965,4.740753721045362e-16,0.04455187547048826,2.878608070141066,0.015746235848668032,2.0249950304760054,0.006247285331724208,4.021206398547578,0.029615982546712754,3.9999999999999103,0.011883642156430337
5.141731974948585,5.0,0.09015936464984282,4.27704926578123,5.0008869565419385,0.0,8.223841036748026e-16,5.3654900239512395,0.6285953430179706,5.092571205388203,0.0711673309716767,0.007268547220312886,4.94156663908374,0.0,1.0267610777327515e-12,4.938016072302618
5.967640122085152,1.0,0.0708038532025605,3.9332634848834425,1.999498963220215,0.0003806660111286997,4.014352240960703e-16,4.037240444822121,0.5659582289017739,4.007418765576317,1.8976827540136103,0.002823405922189092,3.017370679263726,0.0008080717779476957,1.5145086892629204e-12,0.04215531188829177
7.170338003842574,0.0,0.054965054974136875,2.1972797673394098,4.000846182615281,0.0,3.0,0.41045366142758943,0.5341497830277316,3.1046520497453067,0.01462644991588952,0.9914372885865188,4.92775586430505,0.06296581972444884,1.7072851488796716e-12,2.947445823588237
7.985182743414077,1.9999999999999447,0.17611390423791926,0.12269862740209547,0.00031287687516376027,4.066080446481019,4.2080076493621977e-16,0.003657051677231009,1.6292433129816757,0.980533706596684,2.0702650967783995,0.006322370537181192,3.0104437835206945,1.0902151625537422,0.0,2.0367236007580165
8.994830329241223,3.0000000000000004,0.5662836079592983,3.197937890185267,0.0006242135897919921,0.21250722453798757,5.0,0.006001843005207546,1.8125746197679566,2.965110134187636,0.2226934084737889,2.979991793317255,0.0023338861127191078,3.285810503328596,3.9999999999983356,3.1178515276658385
9.934796537105226,2.0888878948501666e-12,3.079197299139937,0.6278585205991454,5.0018352173743805,0.0204781262687994,1.0432896081390151e-15,0.06271357139744324,1.9286413080113427,4.936561399085877,0.003596752103829659,0.009380730404931252,5.0346818819049,0.04347064203079451,4.000000000000006,4.808922044082245
10.993829854305284,0.0,2.9609774823438184,3.127919297071262,3.0000336996293018,4.985567315548538,3.0,0.032291723043267065,3.0805277001479654,0.0,0.00011770172919771907,0.006713219471836888,0.011377465262511542,0.01218890154500306,3.341504942979618e-12,2.9920110946570064
11.992070656718024,1.9999999999976918,0.08526959833977929,1.1629464020175881,1.2118464336736003e-05,4.029715946651753,2.0,2.417726812207853,1.834704593560905,0.005223041847631768,0.03176617286379484,9.154731741881305e-05,2.005706030929668,4.041205091929245,0.0,0.016432423931562457
13.12193599310572,0.0,3.4273299839829883,4.732252182827253,4.999009763161589,3.1607189940238825,5.619664988645334e-16,0.138575837740084,4.103309114754876,4.027964431043293,0.15871727191195784,0.002850316114972542,0.01941528375323754,5.217914119260721,2.9999999999975366,0.08873742333902311
13.984054982889445,1.5318656953554794e-12,3.047086401893452,3.1904808789814263,2.9996356924320122,0.017808657317131573,2.490815392382851e-16,0.055326913838726045,2.901406962679962,0.0014745765691625517,0.02269172808085923,2.9988377802332224,0.011375864709889221,4.023979361024206,3.4083384560402573e-12,0.03057930394255115
14.995179320907592,5.946176296667927e-12,0.2698660826650417,0.11697536438594525,0.00035621629277823635,3.101602663877723,2.0,0.08866547796711305,1.4320516515910167,0.022079835904292897,2.1062576810623796,0.006505074735789374,2.004699046536543,0.1374468968039577,1.9999999999999318,2.05641459122636
16.009291962868303,3.9999999999989924,0.7091212738278362,0.8512579386493332,1.0006046614651491,0.05216058611272059,4.457030987899819e-16,0.07409184188392147,0.6090446137215357,3.024932749168683,0.00343689887617063,0.003355910459978487,0.003944148278003202,0.11072566587682466,4.80825830090223e-13,1.9397712083257517
17.010742984730303,7.393000109936772e-12,0.17347792819364843,0.020921801306831883,1.999599089357285,0.0652786104724581,2.0,0.10847231180583415,1.6348927919381013,0.015346140455808432,1.067482433783792,0.9936064819777026,0.007585234729849297,5.089388955446278,2.2350417591743714e-14,0.03623792544181749
18.018044776896733,2.999999999996517,3.6924507183037845,3.1182980824114077,2.998408402449861,3.259354448827573,5.0,3.940292845278294,3.551818043466396,0.009529374686812557,0.2698588904560415,0.0033579677436624345,0.028266185649261005,3.3504287059198354,1.3216886587106014e-12,0.1434870835661997
19.007105321989407,7.40122380377168e-12,4.255998934370005,1.5315386347765523,0.0006097567089478,0.09234523948430552,6.466832834619973e-16,3.233166818200832,2.4815296123632424,0.007274022958914802,0.09625021498906743,4.974597252083146,0.013754748280907064,0.3802287218827062,0.0,3.0515827790457677
19.96040020607105,0.0,0.05061790079490699,3.958138891544199,4.001078646602892,0.053301631968228284,7.300690969801306e-16,3.0250369258524494,1.1464268316571127,2.005169414312862,1.7888832430633999,0.009909050543560534,5.023016520780512,0.11314785994255178,3.999999999998701,4.88668168062782
21.00143917728433,3.4635693202097744e-12,1.9620156608081407,3.429743792138502,2.9979209207450164,0.36114049597836206,9.024698963871917e-16,0.07114906979627815,2.981156763488016,0.9257189543615059,5.377668340784957,0.9660627644889885,2.0015641506561823,0.487125105846375,3.9999999999980216,3.200105440672623
21.950377376815627,4.999999999998143,4.860738019665467,0.15515094623324674,4.9993543845017,4.947799246783609,5.0,0.11535292795451038,5.290860781244093,0.04230241489647791,4.9485086435737085,5.006778514042282,5.027833776594661,4.930349832748168,4.999999999999909,0.05096815620334788
23.002600471101807,4.142286950668656e-12,3.9200650534893384,3.93141584740141,0.0008318488686680473,0.054977912881668506,1.0000000000000002,5.035656699975866,2.170606307907916,0.010001972213298491,0.08596954678293176,2.9797393031815806,0.022030858095395425,0.3065849111629509,1.9999999999991322,3.279118597482836e-05
24.00169476271805,3.999999999995655,0.3115238821742048,2.143943006172088,1.9992947218411594,0.11749268637456231,5.989834466303642e-16,0.149764981393815,1.3448146373418215,1.9752953631062649,2.1228275415516484,1.9889170683627762,0.007582143020211459,0.15759454180084392,2.0254013299529247e-12,3.065218526736949
24.946653998648156,2.999999999998852,0.10233251003269436,3.190246743738527,0.00047406767435973055,0.04971578634974646,3.0,0.03863599848522979,0.4511769662475388,4.973585043129957,0.019179685589431825,1.9864088201823498,5.030123206801787,0.23224440825686077,3.9999999999984763,0.027101588911749325
26.012160379406957,0.9999999999992729,0.6830759275605829,0.8459615751716644,1.9998118392831308,0.8804121155936191,0.9999999999999998,1.0772501852617167,0.6641592464393943,0.025282698843742787,0.02304839143277184,1.009737893707857,0.9954131044715563,0.8420337577253931,3.4492307483747387e-13,0.02052120641520941
27.017248707943022,4.999999999993833,0.23235683466310866,0.014835802252335419,2.999451216426413,0.08784471007650596,5.290282867602717e-16,0.21057459456715222,2.5090202201583645,0.037885443482271436,3.090376144559293,0.00942384964479983,0.011377272990207517,5.119877117507374,2.999999999999997,3.048938750041016
28.00814903244277,3.89278727862955e-12,0.06514542477685013,2.7690573014246826,0.9996722473318733,0.1035263648942493,4.0,5.114549810565653,1.2925641711507525,2.0269047819275556,3.7580448705374248,4.022087722959499,0.026380006459344584,2.6895199158389067,0.0,0.021064352944110295
29.03163604089246,0.0,0.12815539124610212,2.5780388348824883,0.0007208362569619076,2.7499143972565054,6.682732229677118e-16,3.2150485646834737,1.3929485543747957,5.051650732148755,4.737592352702577,2.971052089907195,0.014357572829388444,0.4790468463193433,3.645341530490984e-13,0.027343571909215617
29.98638421493041,3.999999999994544,0.5517072847249318,0.257545895743597,0.000434610373363449,3.2076946667377237,5.017127246700668e-16,0.19035307731894618,1.839830172694901,0.029351844513175962,2.217583541763938,2.980808522156162,3.0099271121253732,0.27950175847376524,2.7513206126421876e-13,3.1152730953662537
30.975826435235778,1.9999999999992015,0.04278387450610671,3.9656942145712066,0.0005280335696140345,2.763593882931541,6.843757759910682e-17,2.0160394863247078,1.3202510746151297,1.0034063040385293,0.02775697747566183,0.020638131291707388,3.014226151370608,1.6847915768275492,1.9999999999982998,0.00546089754043094
32.0406508877278,4.999999999997418,0.09956876945636257,0.4967756698063248,0.00042577823759579046,4.02781492995954,3.0000000000000004,0.08708327316096584,2.838792309723477,3.933615083016964,3.027492655828268,0.009107876294098712,0.0,5.041862105096401,0.0,3.0160462268132293
32.97918545187774,6.0409517587960426e-12,0.05007600081664868,4.0477834771476875,0.0007033797075030712,0.05170294592240794,2.9999999999999996,0.08713857454018505,1.0281258886962619,1.9928173184221667,0.04011832626846278,5.016330046555652,0.009215071845699826,1.7524984550576141,1.9999999999977314,0.010833000631324585
34.0230024999755,4.9999999999981,2.4656957762307243,0.0006419120193569699,0.0003470156486941298,4.798669006288033,4.0,0.09009950834099631,3.119664762497589,0.009289586101485933,0.017850896624589385,2.016599141493048,0.0,4.732862734862597,0.0,2.7505004860964328e-05
34.95601915566967,5.706901358759584e-12,3.6409146570636888,3.085749768481627,3.9992040016552455,0.07686873468456594,6.296766670335941e-16,0.12084355973435751,2.7534575572685505,4.995144767672563,0.034987464183334135,4.012593600065749,4.024136564023308,2.819845824307101,2.6182353726687487e-12,0.06797665963957282
35.97051708922712,0.0,0.034537167845890025,3.04219366390961,0.0005638572468504416,0.11986055148488264,0.0,0.0,1.4867836634702372,0.0,0.025228040728791968,3.0235463275038095,5.019594362321683,4.644679619054303,4.999999999998177,0.0
37.03681489944219,4.999999999997334,0.3660780913053605,3.026005275622756,0.0009216777854457517,0.13687915838163606,3.0000000000000004,0.09296632445927279,2.2310350406048145,4.989774557197516,3.1413431853643927,0.009557731691645142,0.0,3.1882171125987915,2.5585238186481375e-12,3.0763979188054855
38.04912688237137,4.337506786378536e-12,0.45145824368167836,2.991828304984518,0.00036199434541850394,0.1681541544367631,2.0,3.00334437202729,2.0533285537082877,0.005212046806808388,0.17324943649621768,0.005152521522661132,0.013112537187874316,5.231936499452685,1.63639408979811e-12,3.094025338920865
38.99651267335516,1.919991797200117e-11,2.4953172504128704,0.6220212528527618,4.001009134688356,4.811549610767634,8.050102256135211e-16,0.30315326328540876,4.055133648073433,4.928730698853741,2.804289473469263,3.018145754027452,0.015175897168955432,4.746530802892917,0.0,0.8956046940129863
40.013354380979635,4.999999999991279,1.793822612716824,0.8743380344613975,3.00036351449747,0.02249867342830333,2.9999999999999996,2.06021682353856,1.4353971449337828,0.019613212366918084,0.02256325587290086,0.004261174125541202,0.019182340807528894,0.047759827531665223,4.000000000000004,1.9573218950602387
40.97812182750845,4.9999999999913705,2.8546918449719914,1.0656070652486473,2.999631341953275,4.943064326281435,4.0,2.4650642832453555,3.3211815897724004,0.01941592474846661,0.02755924153063727,0.005134654490902653,4.0139976677220774,2.924765499522798,0.0,0.030585576482034423
